IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, EPUTU"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, FOLU"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, IBA-OLOJA"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, IBERIKODO"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, IGBODOLA"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, LABORA"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, LAKOWE"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, OGOGORO"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, OKEGUN-ODOFIN"
IBEJU-LEKKI,"COMMUNITY PRIMARY SCHOOL, OTOLU"
IBEJU-LEKKI,"FAOZIL-OMAR-AHMADIYYAH PRIMARY SCHOOL, IDADO"
IBEJU-LEKKI,"LOCAL GOVERNMENT PRIMARY SCHOOL, AKODO"
IBEJU-LEKKI,"LOCAL GOVERNMENT PRIMARY SCHOOL,IDE"
IBEJU-LEKKI,"LOCAL GOVERNMENT PRIMARY SCHOOL, ILEGE"
IBEJU-LEKKI,"LOCAL GOVERNMENT PRIMARY SCHOOL, OKUNMOPO"
IBEJU-LEKKI,"LOCAL GOVERNMENT PIMARY SCHOOL, OKUNSOLU"
IBEJU-LEKKI,"LOCAL GOVERNMENT PRIMARY SCHOOL, ORIYANRIN"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, AWOYAYA"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, AYETEJU"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, BOGIJE"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, IBEJU"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, IDATA"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, IDOTUN"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL,  IWEREKUN"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, LEKKI"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, LEPIA"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, OKEGUN-BAALE"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, OKUNRAYE"
IBEJU-LEKKI,"ROMAN CATHOLIC MISSION PRIMARY SCHOOL, OLOMOWEWE"
IBEJU-LEKKI,"ROMAN  CATHOLIC MISSION PRIMARY SCHOOL, ORIMEDU"
IBEJU-LEKKI,"ST. DAVID'S (ANG) PRIMARY SCHOOL, OSOROKO"
IBEJU-LEKKI,"ST. PETER'S (ANG) PRIMARY SCHOOL, MAGBON-ALADE "
IBEJU-LEKKI,"TSANGAYA (ALMAJIRUN) MODEL PRIMARY SCHOOL, OROFUN"
IBEJU-LEKKI,"UNIVERSAL PRIMARY EDUCATION SCHOOL, SIRIWON"
IBEJU-LEKKI,ADESALU PRY SCHOOL IBEJU LEKKI
IFAKO IJAIYE,AFRICAN CHURCH PRIMARY SCHOOL
IFAKO IJAIYE,AGBADO IJAIYE PRIMARY SCHOOL I
IFAKO IJAIYE,AGBADO IJAIYE PRIMARY SCHOOL II
IFAKO IJAIYE,ALL SAINTS PRIMARY SCHOOL
IFAKO IJAIYE,AYANLEYE MEM. PRIMARY SCHOOL
IFAKO IJAIYE,BISHOP OLUWOLE MEM. PRIMARY SCHOOL
IFAKO IJAIYE,COMMUNITY PRIMARY SCHOOL BIOYIN
IFAKO IJAIYE,COKER MEM. PRIMARY SCHOOL
IFAKO IJAIYE,EBENEZER A/C PRIMARY SCHOOL I
IFAKO IJAIYE,EBENEZER A/C PRIMARY SCHOOL II
IFAKO IJAIYE,FACM PRIMARY SCHOOL I
IFAKO IJAIYE,FACM PRIMARY SCHOOL II
IFAKO IJAIYE,FRED WILLIAMS PRIMARY SCHOOL
IFAKO IJAIYE,GBELEYI PRIMARY SCHOOL I
IFAKO IJAIYE,GBELEYI PRIMARY SCHOOL II
IFAKO IJAIYE,HOLY TRINITY PRIMARY SCHOOL
IFAKO IJAIYE,IFAKO IJAYE MODEL PRIMARY SCHOOL
IFAKO IJAIYE,IJU AJUWON COMMUNITY PRIMARY SCHOOL
IFAKO IJAIYE,IJU STATION PRIMARY SCHOOL I
IFAKO IJAIYE,IJU STATION PRIMARY SCHOOL II
IFAKO IJAIYE,KARAOLE PRIMARY SCHOOL
IFAKO IJAIYE,NEW OKO OBA PRIMARY SCHOOL
IFAKO IJAIYE,OGUNDIMU PRIMARY SCHOOL
IFAKO IJAIYE,SAVIOURS PRIMARY SCHOOL
IFAKO IJAIYE,ST. KIZTIOS CATH. PRIMARY SCHOOL I
IFAKO IJAIYE,ST. KIZTIOS CATH. PRIMARY SCHOOL II
IFAKO IJAIYE,VETLAND PRIMARY SCHOOL
IFAKO IJAIYE,WESLEY PRIMARY SCHOOL
IKEJA,ADENIYI JONES PRY SCHL
IKEJA,AGIDINGBI PRY SCHL
IKEJA,ANIFOWOSE PRY SCHL
IKEJA,ARMY BARRACKS PRY SCHL
IKEJA,ARMY CHILDREN PRY SCHL
IKEJA,ARMY MODEL PRY SCHL
IKEJA,BOLA MEM. PRY SCHL
IKEJA,BRIGADE PRY SCHL
IKEJA,CENTRAL PRY SCHL
IKEJA,ONIGBONGBO PRY SCHL
IKEJA,ESTATE PRY SCHL
IKEJA,G.R.A. PRY SCHL
IKEJA,IKEJA PRY SCHL
IKEJA,LOCAL GOVT. PRY SCHL
IKEJA,MILITARY PRY SCHL
IKEJA,MILITARY CANT. PRY SCHL 
IKEJA,NINE BRIGADE PRY SCHL
IKEJA,OGBA PRY SCHL
IKEJA,OJODU PRY SCHL I
IKEJA,OJODU PRY SCHL II
IKEJA,OJODU PRY SCHL III
IKEJA,OKE-IRA PRY SCHL
IKEJA,OLUSOSUN PRY SCHL
IKEJA,ONILEKERE PRY SCHL
IKEJA,OPEBI PRY SCHL 
IKEJA,SOGUNLE PRY SCHL 
IKEJA,STATE PRY SCHL
IKEJA,ST. PETERS PRY SCHL
IKEJA,TOKUNBO ALLI PRY SCHL 
IKEJA,MODEL N/P SCHL G.R.A.
IKEJA,MODEL N/P SCHL OLUSOSUN
IKEJA,CORRECTIONAL CENTER 
IKORODU,"ABEJOYE PRY. SCHOOL, IGBOKUTA"
IKORODU,"AFRICAN BETHEL PRY. SCHL, ERIKORODO"
IKORODU,"AFRICAN BETHEL PRY. SCHOOL, IKORODU"
IKORODU,"AFRICAN BETHEL PRY. SCHOOL, MAYA"
IKORODU,"AGA PRIMARY SCHOOL, IKORODU"
IKORODU,"AGODO ALARA PRY SCHOOL, ODOGUNYAN"
IKORODU,"ANGLICAN PRIMARY SCHOOL, AKANUN"
IKORODU,"ANGLICAN PRIMARY SCHOOL, IJEDE"
IKORODU,"ANGLICAN PRIMARY SCHOOL, IKORODU"
IKORODU,"ANGLICAN PRIMARY SCHOOL, ISAWO"
IKORODU,"ANGLICAN PRIMARY SCHOOL, OFFIN"
IKORODU,"A.U. D. PRIMARY SCHOOL, IGBOGBO"
IKORODU,"A. U. D. PRIMARY SCHOOL, IMOTA"
IKORODU,"A. U. I. PRIMARY SCHOOL, IJEDE"
IKORODU,"ARMY CHILD PRY. SCHOOL, LOSI - ONIKOKO"
IKORODU,"AYANGBURE PRIMARY SCHOOL, IKORODU"
IKORODU,"C & S PRIMARY SCHOOL I, MAJIDUN"
IKORODU,"C & S PRIMARY SCHOOL II, MAJIDUN"
IKORODU,"COMMUNITY PRIMARY SCHOOL, ABULE-EKO, IJEDE"
IKORODU,"COMMUNITY PRIMARY SCHOOL, IMOTA"
IKORODU,"COMMUNITY PRIMARY SCHOOL, ITOWOLO"
IKORODU,"COMMUNITY PRIMARY SCHOOL, MOWO-NLA"
IKORODU,"COMMUNITY PRIMARY SCHOOL, ODO-NLA"
IKORODU,"ESTATE PRIMARY SCHOOL, IKORODU"
IKORODU,"ETUNRENREN PRIMARY SCHOOL, IKORODU"
IKORODU,"FARM SETTLEMENT PRY. SCHL, ODOGUNYAN"
IKORODU,"HOLY TRINITY PRIMARY SCHOOL, IKORODU"
IKORODU,"IDERA COMMUNITY PRIMARY SCHOOL, IDERA"
IKORODU,"IJOMU MUSLIM PRIMARY SCHOOL, IKORODU"
IKORODU,"J. I. PRIMARY SCHOOL, IKORODU"
IKORODU,"LAJO COMM. PRY SCHOOL, OFFIN"
IKORODU,LAMBO LASUNWON COMM. PRY. SCH. OKEGBEGUN
IKORODU,"L. G. PRIMARY SCHOOL, BAYEKU"
IKORODU,"L. G. PRIMARY SCHOOL, IGBE"
IKORODU,"L. G. PRIMARY SCHOOL, IMOTA"
IKORODU,"L.G. PRIMARY SCHOOL, IPAKODO"
IKORODU,"L. G. PRIMARY SCHOOL, ISIWU"
IKORODU,"L.G. PRIMARY SCHOOL, MAJIDUN"
IKORODU,"L. G. PRIMARY SCHOOL, ORETA"
IKORODU,"METHODIST PRIMARY SCHOOL, AGURA"
IKORODU,"METHODIST PRIMARY SCHOOL I, EWU-ELEPE"
IKORODU,"METHODIST PRIMARY SCHOOL, GBERIGBE"
IKORODU,"METHODIST PRIMARY SCHOOL, IBESE"
IKORODU,"METHODIST PRIMARY SCHOOL, IGBOGBO"
IKORODU,"METHODIST PRIMARY SCHOOL, IKORODU"
IKORODU,"METHODIST PRIMARY SCHOOL, IMOTA"
IKORODU,"METHODIST PRIMARY SCHOOL, OKE-ELETU"
IKORODU,"MODEL NUR/PRY. SCHOOL, IKORODU"
IKORODU,"MUSLIM PRIMARY SCHOOL, IKORODU"
IKORODU,"OGA PRIMARY SCHOOL, IKORODU"
IKORODU,OMOLAYE COMM. PRY. SCH. AGBEDE
IKORODU,"OSHO-SHOLU PRIMARY SCHOOL, ERUWEN"
IKORODU,"OWODE PRIMARY SCHOOL, IBELEFUN"
IKORODU,"ST. JOHN'S ANGLICAN PRY. SCHOOL, IMOTA"
IKORODU,"ST. SAVIOUR'S ANGLICAN PRY. SCHOOL, IGBAGA"
IKORODU,"SALVATION ARMY PRY. SCHOOL, AGUNFOYE"
IKORODU,"SALVATION ARMY PRY. SCHOOL, IKORODU"
IKORODU,"TEMIDIRE PRIMARY SCHOOL, IKORODU"
IKORODU,"TOGEDEJOYE PRY. SCHOOL, IKORODU"
IKORODU,"U. A. M. C. (ELEJA) PRY. SCHOOL, IGBOGBO"
IKORODU,"U. N. A. PRIMARY SCHOOL, IGBALU"
IKORODU,"U. N. A. PRIMARY SCHOOL, OKE-AGBO"
IKORODU,"U. P. E. PRIMARY SCHOOL, AJAGURO"
IKORODU,"Z. I. PRIMARY SCHOOL, ODOGUNYAN"
IKORODU,EGBIN KINGDOM COMMUNITY PRY SCHOOL
IKORODU,METHODIST PRIMARY SCHOOL II EWU- ELEPE 
IKORODU,ASANAT TOMORI PRIMARY SCHOOL
IKORODU,"Olu- Odo  Community Primary school, Igbogbo Ikorodu "
IKORODU,"Igbe Ogunro Community Model Nursery & Primary school Ijede, Ikorodu"
KOSOFE,AGBOYI PRIMARY SCHOOL
KOSOFE,AINA MEMORIAL PRIMARY SCHOOL
KOSOFE,AJELOGO PRIMARY SCHOOL
KOSOFE,AJIBOLA AYEDERE PRIMARY SCHOOL
KOSOFE,"ALAPERE PRIMARY SCHOOL, ALAPERE"
KOSOFE,ANGLICAN PRIMARY SCHOOL ODO-OGUN
KOSOFE,ANGLICAN PRIMARY SCHOOL OGUDU
KOSOFE,ANTHONY MODEL PRIMARY SCHOOL
KOSOFE,APOSTOLIC PRIMARY SCHOOL
KOSOFE,ARAROMI PRIMARY SCHOOL
KOSOFE,AROWOSEGBE PRIMARY SCHOOL
KOSOFE,AYEROJU PRIMARY SCHOOL
KOSOFE,BAPTIST PRIMARY SCHOOL
KOSOFE,COMMUNITY PRIMARY SCHOOL
KOSOFE,EMMANUEL PRIMARY SCHOOL
KOSOFE,EXPRESSWAY PRIMARY SCHOOL 1
KOSOFE,EXPRESSWAY PRIMARY SCHOOL 2
KOSOFE,G. R. A PRIMARY SCHOOL
KOSOFE,IDERA PRIMARY SCHOOL
KOSOFE,IFAKO PRIMARY SCHOOL
KOSOFE,IKOSI PRIMARY SCHOOL
KOSOFE,IREPODUN PRIMARY SCHOOL
KOSOFE,ISHERI PRIMARY SCHOOL
KOSOFE,KINIUN-IFA PRIMARY SCHOOL
KOSOFE,LOCAL GOVERNMENT PRIMARY SCHOOL
KOSOFE,MAIDAN PRIMARY SCHOOL
KOSOFE,MARYLAND PRIMARY SCHOOL
KOSOFE,MOSAFEJO PRIMARY SCHOOL
KOSOFE,MUSLIM MISSION PRIMARY SCHOOL
KOSOFE,OGUDU PRIMARY SCHOOL
KOSOFE,OJOTA PRIMARY SCHOOL
KOSOFE,OKE-IFAKO PRIMARY SCHOOL
KOSOFE,OLOWO-IRA PRIMARY SCHOOL
KOSOFE,OLUWALOGBON PRIMARY SCHOOL
KOSOFE,ORISIGUN PRIMARY SCHOOL
KOSOFE,OWORONSOKI PRIMARY SCHOOL
KOSOFE,PASTOR ADEGBOYEGA PRIMARY SCHOOL
KOSOFE,ST. AGNES PRIMARY SCHOOL
KOSOFE,ST. FRANCIS PRIMARY SCHOOL
KOSOFE,U A. C. C PRIMARY SCHOOL
LAGOS ISLAND,ADE - OSHODI MEMORIAL BAPTIST PRIMARY SCHOOL
LAGOS ISLAND,ANGLICAN GIRLS SEMINARY PRIMARY SCHOOL
LAGOS ISLAND,ANSAR-UD-DEEN ALAKORO PRIMARY SCHOOL
LAGOS ISLAND,ANSAR-UD-DEEN OKEPOPO PRIMARY SCHOOL
LAGOS ISLAND,"ANWAR-UL-ISLAM PRIMARY SCHOOL, ELEGBATA"
LAGOS ISLAND,"ANWAR-UL-ISLAM GIRLS PRIMARY SCHOOL, OLUSHI "
LAGOS ISLAND,ARAROMI BAPTIST PRIMARY SCHOOL
LAGOS ISLAND,CHRIST CHURCH CATHEDRAL PRIMARY SCHOOL
LAGOS ISLAND,DR. TESLIM ELIAS PRIMARY SCHOOL
LAGOS ISLAND,EBUTE ELEFUN PRIMARY SCHOOL
LAGOS ISLAND,EDWARD BLYDEN MEMORIAL PRIMARY SCHOOL
LAGOS ISLAND,EREKO METHODIST PRIMARY SCHOOL
LAGOS ISLAND,FAZIL-O-MAR AHMADIYAH PRIMARY SCHOOL
LAGOS ISLAND,HOLY CROSS CATHOLIC PRIMARY SCHOOL
LAGOS ISLAND,HOLY TRINITY PRIMARY SCHOOL
LAGOS ISLAND,JAMA-AT-TUL ISLAMMIYAH PRIMARY SCHOOL
LAGOS ISLAND,LAGOS ISLAND LOCAL GOVERNMENT PRIMARY SCHOOL
LAGOS ISLAND,OLOWOGBOWO METHODIST PRIMARY SCHOOL
LAGOS ISLAND,ST. DAVID'S ANGLICAN PRIMARY SCHOOL
LAGOS ISLAND,"ST. JOHN'S ANGLICAN PRIMARY SCHOOL, AROLOYA "
LAGOS ISLAND,ST. JOSEPH'S CATHOLIC PRIMARY SCHOOL
LAGOS ISLAND,ST. MARY'S CONVENT PRIMARY SCHOOL
LAGOS ISLAND,ST. MARY'S GIRLS PRIMARY SCHOOL
LAGOS ISLAND,ST. MATHIAS BOYS PRIMARY SCHOOL
LAGOS ISLAND,ST. MATHIAS GIRLS PRIMARY SCHOOL
LAGOS ISLAND,ST. PATRICK'S CATHOLIC PRIMARY SCHOOL
LAGOS ISLAND,ST. PAUL'S ANGLICAN PRIMARY SCHOOL
LAGOS ISLAND,ST. PETER'S (FAJI) PRIMARY SCHOOL
LAGOS ISLAND,ST. STEPHEN'S (WAEC) PRIMARY SCHOOL
LAGOS ISLAND,TINUBU METHODIST PRIMARY SCHOOL
LAGOS ISLAND,UNION BAPTIST PRIMARY SCHOOL
LAGOS ISLAND,ZUMURATUL ISLAMIYYAH PRIMARY SCHOOL
LAGOS MAINLAND,ADEKUNLE ANGLICAN PRIMARY SCHOOL
LAGOS MAINLAND,AFRICAN CHURCH PRIMARY SCHOOL
LAGOS MAINLAND,AGO EGBA AFR. PRIMARY SCHOOL
LAGOS MAINLAND,AGO IJAIYE METH. PRIMARY SCHOOL
LAGOS MAINLAND,AHMAADIYA PRIMARY SCHOOL
LAGOS MAINLAND,AIYETORO PRIMARY SCHOOL
LAGOS MAINLAND,AKOKA PRIMARY SCHOOL
LAGOS MAINLAND,ALL SAINT ANGLICAN  PRIMARY SCHOOL
LAGOS MAINLAND,ARMY CHILDREN PRIMARY SCHOOL
LAGOS MAINLAND,ANSARUDEEN PRIMARY SCHOOL ODUNFA
LAGOS MAINLAND,ANSARUDEEN PRIMARY SCHOOL OSHOLAKE
LAGOS MAINLAND,BANJO PRIMARY SCHOOL
LAGOS MAINLAND,CATHOLIC GIRLS PRIMARY SCHOOL
LAGOS MAINLAND,CHRIST CHURCH PRIMARY SCHOOL. ODUNFA
LAGOS MAINLAND,CHRIST CHURCH PRIMARY SCHOOL OYINGBO
LAGOS MAINLAND,EBENEZER PRIMARY SCHOOL
LAGOS MAINLAND,EBUTE METTA PRIMARY SCHOOL.
LAGOS MAINLAND,FADEYI PRIMARY SCHOOL
LAGOS MAINLAND,FAZIL OMAR PRIMARY SCHOOL
LAGOS MAINLAND,HERBERT MACAULAY PRIMARY SCH.OOL
LAGOS MAINLAND,HUSSEY MILITARY PRIMARY SCHOOL
LAGOS MAINLAND,IJERO BAPT.PRIMARY SCHOOL
LAGOS MAINLAND,IPONRI/OLALEYE NUR. PRIMARYY SCHOOL
LAGOS MAINLAND,KADARA PRIMARYY SCHOOL
LAGOS MAINLAND,LADI LAK INSTITUTE PRIMARYY SCHOOL
LAGOS MAINLAND,LAGOS STREET AFRICAN.CHURCH. PRIMARY  SCHOOL.
LAGOS MAINLAND,LAGOS MAINLAND LOCAL GOVERNMENT PRIMARY SCHOOL FADEYI
LAGOS MAINLAND,LAGOS MAINLAND LOCAL GOVERNMENT PRIMARY SCHOOL IJERO
LAGOS MAINLAND,MAKOKO ANG.PRY SCHOOL
LAGOS MAINLAND,MARYWOOD PRIMARY SCHOOL
LAGOS MAINLAND,MILITARY PRIMARY SCHOOL
LAGOS MAINLAND,MOROCCO MILITARY PRIMARY SCHOOL
LAGOS MAINLAND,MOUNT.CARMEL CONVENT PRIMARY SCHOOL
LAGOS MAINLAND,MYHOUNG MILITARY PRIMARY SCHOOL
LAGOS MAINLAND,NATIONAL PRIMARY SCHOOL
LAGOS MAINLAND,OKOBABA SALVATION ARMY PRIMARY SCHOOL
LAGOS MAINLAND,OLIMO MEMORIAL PRIMARY SCHOOL
LAGOS MAINLAND,OLUWOLE PRY SCHOOL
LAGOS MAINLAND,ONAYADE COMMUNITY.PRIMARY SCHOOL
LAGOS MAINLAND,ONIKE BAPT.GIRLS PRY SCH.
LAGOS MAINLAND,OROKU PRIMARY SCHOOL
LAGOS MAINLAND,OTTO PRIMARY SCHOOL
LAGOS MAINLAND,OUR LADY OF APOSTLES PRIMARY SCHOOL
LAGOS MAINLAND,SENATOR OLUREMI TINUBU PRY SCH
LAGOS MAINLAND,SEVENTH DAY ADVENTIST.PRIMARYY SCHOOL.
LAGOS MAINLAND,ST.AGNES PRIMARY SCHOOL
LAGOS MAINLAND,ST.DOMINICS CATH PRY SCH.
LAGOS MAINLAND,ST.JUDE'S ANG PRY SCHOOOL
LAGOS MAINLAND,ST.PATRICK'S CATH.PRY SCH.
LAGOS MAINLAND,ST.PAUL'S CATH PRY SCHOOL
LAGOS MAINLAND,ST.PETER'S CATH.PRY SCHOOL
LAGOS MAINLAND,TALIM-UL-ISLAM PRY SCH.
LAGOS MAINLAND,THE APOSTOLIC PRY  SCH.
LAGOS MAINLAND,THE SALVATION ARMY PRY SCH.
LAGOS MAINLAND,U.A.M.C (ELEJA) PRY SCH.
LAGOS MAINLAND,YABA METHODIST PRY SCH.
LAGOS MAINLAND,MODUPE COLE MEM. CHILD CARE & TREATMENT HOME SCHOOL
MUSHIN,ABIODUN PRIMARY SCHOOL
MUSHIN,ADELEYE PRIMARY SCHOOL
MUSHIN,ADENIYI PRIMARY SCHOOL
MUSHIN,AGEGE MOTOR ROAD PRIMARY SCHOOL.
MUSHIN,AINA SOGUNRO PRIMARY SCHOOL. 
MUSHIN,AJEABO PRIMARY SCHOOL
MUSHIN,AJENIFUJA PRIMARY SCHOOL
MUSHIN,AKODU PRIMARY SCHOOL
MUSHIN,ALABA PRIMARY SCHOOL 
MUSHIN,ALAFIA-OLUWA PRIMARY SCHOOL 
MUSHIN,ALAKARA  PRIMARY SCHOOL
MUSHIN,ANGLICAN PRIMARY SCHOOL
MUSHIN,ARAROMI PRIMARY SCHOOL
MUSHIN,ARMY CHILDREN PRIMARY SCHOOL
MUSHIN,AYELABOWO PRIMARY SCHOOL
MUSHIN,AYETORO PRIMARY SCHOOL
MUSHIN,A.U.D. PRIMARY SCHOOL
MUSHIN,BARUWA PRIMARY SCHOOL
MUSHIN,BEREOLA PRIMARY SCHOOL
MUSHIN,BINEY MEMORIAL PRIMARY SCHOOL. 
MUSHIN,CHRIST CENTRAL PRIMARY SCHOOL.
MUSHIN,"COMMUNITY PRIMARY SCHOOL, ELEJA"
MUSHIN,"COMMUNITY PRIMARY SCHOOL, ILUPEJU"
MUSHIN,"COMMUNITY PRIMARY SCHOOL, WORKYARD"
MUSHIN,DOSUMU PRIMARY SCHOOL
MUSHIN,DUROJAYE PRIMARY SCHOOL
MUSHIN,ELEJA PRIMARY SCHOOL
MUSHIN,ESTATE PRIMARY SCHOOL
MUSHIN,EXPRESSWAY PRIMARY SCHOOL.
MUSHIN,HOLY ROSARY PRIMARY  SCHOOL
MUSHIN,IGBEHIN PRIMARY SCHOOL
MUSHIN,ILASAMAJA  PRIMARY SCHOOL
MUSHIN,ILUPEJU PRIMARY SCHOOL
MUSHIN,ISHAGA CLOSE PRIMARY SCHOOL.
MUSHIN,ISLAMIC MODEL PRIMARY SCHOOL
MUSHIN,ISOLO  ROAD PRIMARY SCHOOL
MUSHIN,ITIRE PRIMARY SCHOOL
MUSHIN,ITIRE/IKATE PRIMARY SCHOOL
MUSHIN,ITIRE ROAD PRIMARY SCHOOL
MUSHIN,KOSY BETHEL PRIMARY SCHOOL.
MUSHIN,LADIPO PRIMARY SCHOOLOOL
MUSHIN,"LAYI-OYEKANMI PRIMARY SCHOOL,MUSHIN"
MUSHIN,L.G. PRIMARY SCHOOL IDI-ORO
MUSHIN,L.G. PRIMARY SCHOOL  ITIRE RD.
MUSHIN,L. G. PRIMARY SCHOOL MEGBON
MUSHIN,MAINLAND MODEL PRIMARY SCHOOL
MUSHIN,MAJOLATE PRIMARY SCHOOL
MUSHIN,METHODIST PRIMARY SCHOOL
MUSHIN,MORAYO PRIMARY SCHOOL
MUSHIN,MUSIN PUBLIC PRIMARY SCHOOL
MUSHIN,MUSLIM MISSION PRIMARY SCHOOL.
MUSHIN,NAFRC PRIMARY SCHOOL
MUSHIN,NEW-CITY PRIMARY SCHOOL
MUSHIN,N.U.D.PRIMARY SCHOOL
MUSHIN,ODI-OLOWO PRIMARY SCHOOL.
MUSHIN,ODU-ABORE PRIMARY SCHOOL
MUSHIN,ODUDUWA PRIMARY SCHOOL
MUSHIN,OJUWOYE COMM. PRIMARY SCHOOL.
MUSHIN,OJUWOYE PUB. PRIMARY SCHOOL.
MUSHIN,OLISA PRIMARY SCHOOL
MUSHIN,ONIPEDE PRIMARY SCHOOL 
MUSHIN,OUR LADY OF FATIMA 
MUSHIN,OYE PRIMARY SCHOOL
MUSHIN,PALM AVE. PRIMARY SCHOOL
MUSHIN,PAPA-AJAO PRIMARY SCHOOL.
MUSHIN,ST. JOHN'S PRIMARY SCHOOL
MUSHIN,ST. JOSEPH'S PRIMARY SCHOOL
MUSHIN,ST. JUDE'S PRIMARY SCHOOL
MUSHIN,ST. MARTI'S PRIMARY SCHOOL 
MUSHIN,ST. MICHAEL  PRIMARY SCHOOL
MUSHIN,ST. PAUL'S A/C  PRIMARY. SCHOOL.
MUSHIN,ST. PAUL'S  ANG.  PRIMARY. SCHOOL.
MUSHIN,ST.PHILIP'S  PRIMARY SCHOOL
MUSHIN,ST. THOMAS AQ. PRIMARY SCHOOL.
MUSHIN,SHYLON PRIMARY SCHOOL
MUSHIN,SOKUNBI PRIMARY SCHOOL
MUSHIN,SPECIAL CHILDREN SCHOOL
OJO,"AGANJU AKA NUR & PRY SCHOOL I, OKOKOMAIKO"
OJO,"AGANJU AKA NUR & PRY SCHOOL II, OKOKOMAIKO"
OJO,"ALAWORO NUR & PRY SCHOOL, OJO"
OJO,"ANGLICAN NUR & PRY SCHOOL I, OTTO - IJANIKIN"
OJO,"ANGLICAN NUR & PRY SCHOOL II, OTTO - IJANIKIN"
OJO,"ANGLICAN NUR & PRY SCHOOL III, OTTO - IJANIKIN"
OJO,"ARMY BARRACKS NUR & PRY  SCHOOL, OJO "
OJO,"ARMY CANTONMENT NUR & PRY SCHOOL, OJO"
OJO,"ARMY CHILDREN NUR & PRY  SCHOOL, OJO "
OJO,"ARMY DEMONSTRATION NUR & PRY SCHOOL, OJO "
OJO,"ARMY MODEL NUR & PRY  SCHOOL, OJO "
OJO,"BRIGADE NUR & PRY SCHOOL, OJO "
OJO,"COMMUNITY NUR & PRY SCHOOL I, AJANGBADI - AFROMEDIA"
OJO,"COMMUNITY NUR & PRY SCHOOL II, AJANGBADI - AFROMEDIA"
OJO,"COMMUNITY NUR & PRY SCHOOL, PONPOKU"
OJO,"ESTATE NUR & PRY SCHOOL I, IBA HOUSING ESTATE"
OJO,"ESTATE NUR & PRY SCHOOL II, IBA HOUSING ESTATE"
OJO,"F. O. A. NUR & PRY SCHOOL I, OKOKOMAIKO"
OJO,"F. O. A. NUR & PRY SCHOOL II, OKOKOMAIKO"
OJO,"F. O. A.  NUR & PRY SCHOOL III, OKOKOMAIKO"
OJO,"L. A. NUR & PRY SCHOOL, ALAGUNTAN"
OJO,"L. A. NUR & PRY SCHOOL, ERA"
OJO,"L. A.  NUR & PRY SCHOOL, ETEGBIN"
OJO,"L. A.  NUR & PRY SCHOOL, IBA"
OJO,"L. A. NUR & PRY SCHOOL, IJAGEMO"
OJO,"L. A.  NUR &  PRY SCHOOL I, ILOGBO ELEGBA"
OJO,"L. A.  NUR & PRY SCHOOL II, ILOGBO ELEGBA"
OJO,"L. A.  NUR & PRY SCHOOL, IREWE"
OJO,"L. A.  NUR & PRY SCHOOL I, ISASHI"
OJO,"L. A.  NUR & PRY SCHOOL II, ISASHI"
OJO,"L. A. NUR & PRY SCHOOL, MOBA - SEA BEACH"
OJO,"L. A.  NUR & PRY SCHOOL, OKOLUNDU"
OJO,"L. A.  NUR & PRY SCHOOL, TAFFI - AWORI"
OJO,"MILITARY  NUR & PRY SCHOOL, OJO "
OJO,"SABO ONIBA  NUR & PRY SCHOOL I, SABO - AJANGBADI"
OJO,"SABO ONIBA  NUR & PRY SCHOOL II, SABO - AJANGBADI"
OJO,"SABO ONIBA  NUR PRY SCHOOL III, SABO - AJANGBADI"
OJO,"SALVATION ARMY NUR & PRY SCHOOL, OLOMOMETA"
OJO,"ST. FRANCIS CATHOLIC NUR & PRY SCHOOL, IGBO - OJA"
OJO,"ST. MARY'S ANGLICAN NUR & PRY SCHOOL, IDOLUWO - ILE"
OJO,"ST. MARY'S ANGLICAN  NUR & PRY SCHOOL, IGBEDE"
OJO,"ST. MICHAEL'S  NUR & PRY SCHOOL I, OJO"
OJO,"ST. MICHAEL'S  NUR & PRY SCHOOL II, OJO"
